"ChildID","SchoolId","Male","Race","SES","FLunch","Age","time0","time1","time2","time3","time7","time11"
"0751012C",751,0,"White",-0.52,47.91,64,32.87,41.36,42.68,65.71,99.75,124.33
"0751013C",751,1,"Black",-0.55,47.91,70,46.89,48.03,66.67,105.64,136.59,148.12
"0751014C",751,1,"White",-0.52,47.91,60,29.6,36.51,41.67,62.97,127.55,125.54
"0751015C",751,1,"White",-0.36,47.91,68,29.04,42.32,46.5,54.35,81.63,98.36
"0751016C",751,1,"White",-1.12,47.91,66,33.31,43.12,50.37,72.22,124.58,150.18
"0751017C",751,1,"White",-1.08,47.91,71,24.89,33.04,35.33,44.87,94.16,109.35
"0751018C",751,1,"Black",0.23,47.91,62,27.83,39.16,43.18,60.44,96.2,125.72
"0751019C",751,0,"White",-0.04,47.91,66,41.57,46.17,51.35,61.7,99.18,121.16
"0751020C",751,0,"Black",-4.47,47.91,69,33.4,42.59,41.48,65.88,82.98,136.62
"0751021C",751,0,"White",-0.08,47.91,69,42.29,58.53,56.59,71.32,126.69,164.16
"0751023C",751,0,"Hispanic",-0.48,47.91,72,26.64,46.83,45.81,56.89,91.86,105.24
"0753001C",753,1,"White",-0.62,47.91,68,37.43,47.05,61.19,105.45,126.68,165.84
"0753003C",753,1,"White",-0.76,47.91,67,27.93,34.56,42.25,75.53,126.62,127.69
"0753004C",753,1,"White",-1.49,47.91,60,23.07,26.41,29.37,42.11,64.34,87.62
"0753005C",753,0,"White",-1,47.91,71,29.45,39.66,39.32,50.3,87.83,106.09
"0753006C",753,0,"White",0.59,23.81,66,36.54,49.21,49.87,87.98,142.34,125.52
"0753009C",753,1,"White",-0.93,41.36,68,32.69,38.95,41.55,53.36,70.63,84.16
"0753012C",753,1,"White",-0.3,47.91,70,37.78,49.9,57.45,86.21,148.51,163.92
"0753013C",753,1,"White",-0.48,47.91,61,27.94,58.17,53.1,79.5,106.53,152.12
"0753014C",753,0,"White",-0.21,47.91,69,35.14,56.15,66.41,80.27,124.97,154.6
"0753015C",753,0,"White",-1.35,47.91,70,38.27,44.37,50.38,80.47,108.05,120.44
"0753016C",753,0,"White",-0.55,47.91,60,25.31,42.99,45.43,75.86,91.48,105.99
"0753017C",753,1,"White",0.35,1.19,64,37.62,46.38,47.81,75.01,125.46,126.16
"0753018C",753,1,"White",-0.14,47.91,70,37.19,49.55,54.87,73.34,116.27,125.05
"0753019C",753,1,"White",-0.71,47.91,64,42.81,50.02,72.32,88.88,123.08,145.13
"0753020C",753,1,"White",-0.54,47.91,62,49.69,50.57,53.95,68.21,126.94,144.52
"0753021C",753,1,"White",-0.29,47.91,65,32.75,49.82,46.08,63.46,98.18,128.18
"0753022C",753,0,"White",-0.41,47.91,66,24.8,33.73,39.9,44.86,67.57,76.3
"0753023C",753,0,"White",-0.62,47.91,70,28.55,44.59,49.82,67.13,107.82,129.01
"0753024C",753,0,"White",-0.08,47.91,62,46.21,60,59.07,87.17,166.77,163.49
"0754001C",754,0,"White",-0.77,28.53,71,35.8,37.98,48.09,66.17,105.92,141.71
"0754002C",754,0,"White",-0.38,47.91,63,28.21,38.05,35.7,46.79,76.07,86.68
"0754003C",754,0,"White",-0.5,47.91,65,40.53,67.64,75.52,86.93,112.32,145.35
"0754004C",754,0,"White",0.16,88.45,62,25.63,37.64,36.44,47.58,74.6,98.46
"0754005C",754,1,"White",-0.7,47.91,68,35.62,47.43,52.34,86.65,106.27,159.99
"0754008C",754,0,"White",-0.73,47.91,66,35.31,51.37,50.31,75.29,105.91,146.88
"0754009C",754,1,"White",-0.67,47.91,68,26.54,27.03,32.38,35.66,67.57,72.23
"0754010C",754,0,"White",-0.88,47.91,62,35.15,54.85,51.53,64.79,98.53,148.14
"0754011C",754,1,"White",-0.45,47.91,65,40.41,52.73,56.95,70.47,97.4,128.31
"0754012C",754,0,"White",-0.66,47.91,70,46.58,67.07,69.73,87.85,147.07,162.75
"0754014C",754,0,"White",-0.81,47.91,69,32.41,41.43,42.88,53.32,84.28,127.16
"0754015C",754,1,"Hispanic",-0.68,47.91,66,36.24,45.01,51.32,67.32,106.19,157.04
"0754017C",754,0,"White",-1.24,47.91,70,28.46,45.89,52.2,79.61,116.87,150.25
"0754018C",754,1,"White",-0.77,36.36,59,31.86,38.14,39.19,48.88,67.04,85.06
"0754020C",754,0,"Hispanic",-0.63,47.91,70,29.76,34.75,38.27,58.86,102.57,138.5
"0754021C",754,0,"White",-0.71,47.91,60,33.94,48.86,45.3,54.93,102.25,110.56
"0754022C",754,1,"Hispanic",-0.73,47.91,63,31.71,38.72,43.02,66.02,95.71,113.15
"0792001C",792,1,"White",-0.58,41.36,60,27.12,33.89,38.55,65.96,145.54,168.34
"0792003C",792,0,"White",-0.61,41.36,68,25.67,42,49.89,74.9,111.78,141.58
"0792004C",792,1,"White",-0.78,41.36,70,27.11,29.82,38.48,67.47,90.3,129
"0792005C",792,0,"White",-0.43,41.36,60,29.6,37.03,44.86,73.64,125.12,126.02
"0792006C",792,0,"White",-0.4,41.36,68,35.05,35.25,54.66,105.37,150.1,169.63
"0792007C",792,1,"White",-0.39,41.36,74,33.26,41.02,52.04,81.28,127,131.97
"0792008C",792,1,"White",-0.53,41.36,60,24.08,26.65,26.96,34.94,86.48,95.28
"0792009C",792,0,"White",0.28,41.36,67,30.19,30.96,26.68,35.95,132.45,127.36
"0792010C",792,1,"White",-0.07,41.36,62,27.39,36.08,47.15,70.17,125.49,142.53
"0792012C",792,0,"White",-0.86,41.36,72,26.48,30.9,41.37,74.51,92.63,126.3
"0792013C",792,0,"White",-0.31,41.36,67,25.05,27.4,38.93,30.02,116.74,164.36
"0792014C",792,1,"White",-0.57,41.36,65,31.24,33.67,36.21,69.23,131.83,146.33
"0792015C",792,1,"White",-0.46,41.36,70,27.11,27.23,45.74,58.55,126.49,126.07
"0792016C",792,1,"White",-0.28,41.36,64,26.03,34.49,43.9,55.98,75.35,87.84
"0792017C",792,1,"White",-0.4,41.36,67,26.51,30.98,30.21,44.83,91.31,123.06
"0792018C",792,1,"White",-1.16,41.36,70,21.59,27.7,32.01,37.08,57.88,72.02
"0792019C",792,0,"White",-0.77,41.36,68,24.27,31.5,45.58,63.05,104.68,101.77
"0792020C",792,0,"White",-0.43,41.36,60,27.9,33.1,38.1,53.61,77.69,124.04
"0792022C",792,1,"White",-0.45,41.36,63,26.54,28.13,36.78,51.49,106.29,142.87
"0792023C",792,0,"White",-0.12,41.36,71,27.96,33.26,55.6,87.46,147.07,165.45
"0792024C",792,1,"White",-0.97,41.36,67,29.92,32.87,44.36,55.91,86.35,103.35
"0792025C",792,1,"White",-0.53,41.36,62,21.73,26.27,35.13,38.81,96.94,120.06
"0800001C",800,0,"White",-0.23,36.36,66,27.54,50.02,59.04,86.39,117.61,147.3
"0800002C",800,1,"White",-0.58,36.36,71,33.31,54.56,57.21,66.15,141.1,166.07
"0800003C",800,1,"White",-0.11,36.36,68,30.16,37.85,48.15,58.54,96.25,126.3
"0800004C",800,0,"White",-0.87,36.36,60,29.81,35.94,40.42,64.56,105.22,128.12
"0800005C",800,0,"White",-0.74,36.36,71,25.05,39.37,41.18,63.99,126.08,154.82
"0800007C",800,1,"White",-0.64,36.36,70,25.88,30.45,38,62.84,124.25,139.68
"0800008C",800,0,"White",-0.26,36.36,68,34.26,44.26,39.77,62.05,90.75,119.83
"0800009C",800,0,"White",-0.7,36.36,67,28.1,38.95,45.28,52.32,85.85,93.11
"0800011C",800,1,"White",-0.12,36.36,67,24.99,28.47,30.43,40.9,75.35,127.59
"0800012C",800,1,"White",-1.27,36.36,70,25.95,44.53,51.18,81.8,107.88,134.69
"0800013C",800,1,"White",-0.52,36.36,61,27.26,38.8,46.83,68.12,104.09,127.02
"0800014C",800,1,"White",-0.61,36.36,59,37.79,57.49,89.9,127.58,181.6,190.43
"0800015C",800,1,"White",0.15,36.36,71,34.14,47.61,51.51,77.22,110.81,145.23
"0800016C",800,1,"White",-0.49,36.36,68,29.44,50.28,55.07,81.92,144.86,146.35
"0800017C",800,0,"Hispanic",0.05,36.36,72,37.85,64.81,89.59,121.55,160.64,170.5
"0800018C",800,1,"White",-0.91,36.36,67,29.52,34.1,44.77,50.16,86.52,102.57
"0800019C",800,1,"White",-0.41,36.36,65,24.43,32.64,42.38,43.68,76.96,87.67
"0800020C",800,0,"White",-0.03,36.36,66,31.43,48.11,48.85,74.25,133.19,174.47
"0800021C",800,1,"White",0.89,36.36,64,35.45,41.93,52.53,93.16,147.97,166.07
"0800022C",800,1,"White",0.31,36.36,69,30.51,46.61,48.18,73.28,125.39,167.32
"0800023C",800,1,"White",0.05,36.36,67,27.98,36.67,50.95,91.35,123.85,144.17
"0800024C",800,0,"White",-0.6,36.36,61,23.58,39.94,47.78,77.94,132.81,139.46
"0803001C",803,1,"White",-0.28,51.34,67,34.11,44.45,50.34,64.56,116.8,141.83
"0803002C",803,0,"White",-0.67,51.34,70,29.34,34.37,42.73,73.99,124.68,150.18
"0803004C",803,1,"White",-0.56,51.34,70,31.51,38.6,56.42,80.31,149.14,156.42
"0803005C",803,1,"White",-0.77,51.34,67,26.03,32.05,25.76,37.28,75.52,67.14
"0803006C",803,1,"White",0.55,51.34,63,37.56,51.61,51.49,69.74,132.71,147.22
"0803007C",803,0,"White",-0.96,51.34,68,26.04,28.42,42.25,57.14,95.13,145.65
"0803008C",803,0,"White",-0.35,51.34,63,31.31,38.14,45.29,75.09,114.47,132.13
"0803009C",803,0,"White",-0.75,51.34,63,28.76,38.63,49.1,65.53,92.95,123.86
"0803010C",803,1,"White",-0.43,51.34,61,34.68,37.75,41.23,57.26,88.26,124.95
"0803011C",803,0,"White",-1.07,51.34,61,34.51,31.8,39.55,48.85,77.57,127.91
"0803012C",803,0,"White",-0.72,51.34,62,35.43,35.79,43.68,65.37,109.13,154.31
"0803014C",803,1,"White",-0.72,51.34,70,25.32,35.74,42.23,49.74,86.79,126.15
"0803015C",803,0,"White",-0.61,51.34,70,30.4,42.45,42.32,57.98,125.67,147.82
"0803016C",803,0,"White",0.1,51.34,70,33.61,46.04,50.56,88.72,144.96,160.41
"0803017C",803,0,"White",-0.54,51.34,61,34.04,44.89,57.45,106.67,132.68,172.21
"0803018C",803,0,"White",-0.71,51.34,68,23.16,25.84,38.85,60.03,119.21,127.09
"0803019C",803,0,"White",-0.09,51.34,68,32.1,40.92,46.12,72.94,85.48,124.69
"0803020C",803,0,"White",-0.45,51.34,66,27.64,42.86,50.44,65.9,147.69,153.49
"0803021C",803,0,"White",-0.84,51.34,66,28.86,35.99,46.25,65.99,122.94,131.69
"0803022C",803,1,"White",-0.76,51.34,65,34.28,41.5,50.31,86.56,164.9,174.65
"0803023C",803,0,"White",-0.36,51.34,63,30.37,46.54,47.3,69.19,106.77,166.16
"0803024C",803,1,"White",-0.29,51.34,62,32.76,29.16,39.49,47.63,105.73,87.93
"0804001C",804,1,"Hispanic",-0.34,55.46,68,29.93,52.75,52.36,88.63,162.37,180.51
"0804002C",804,0,"White",-0.39,55.46,60,36.25,50.68,51.8,73.9,135.92,162.22
"0804003C",804,1,"Black",-0.58,55.46,65,25.98,56.76,55.09,75.73,150.41,176.6
"0804004C",804,0,"White",-0.78,55.46,69,24.77,35.29,38.78,51.4,103.74,129.87
"0804006C",804,1,"Black",0.08,55.46,60,24.53,31.96,34.04,51.13,123.99,148.83
"0804007C",804,0,"White",-0.32,55.46,63,34.65,48.14,56.68,81.76,104.65,126.99
"0804011C",804,0,"White",-1.42,55.46,69,25.05,48.41,46.9,55.35,96.38,126.61
"0804012C",804,0,"White",-0.29,55.46,61,38.22,52.63,74.3,110.25,155.01,166.64
"0804013C",804,1,"White",-0.27,55.46,69,34.58,53.69,49.64,67.25,111.83,146.97
"0804014C",804,0,"White",-0.33,55.46,66,36.24,54.97,58.95,89.02,149.4,166.22
"0804015C",804,0,"White",-0.9,55.46,70,32.04,48.03,50.79,70.44,124.79,125.73
"0804018C",804,0,"White",-0.75,55.46,71,26.92,51.18,47.45,62.73,104.3,138.03
"0804019C",804,0,"White",-0.66,55.46,71,33.82,58.6,60.08,78.98,145.57,156.72
"0804020C",804,0,"White",-0.14,55.46,63,46.62,58.19,70.18,107.75,167.77,181.16
"0804022C",804,0,"White",0.65,55.46,71,35.56,57.35,60.18,83.26,142.72,148.97
"0804023C",804,0,"White",-0.72,55.46,63,33.99,52.26,57.9,88.2,99.07,126.51
"0804024C",804,1,"White",-0.77,55.46,71,35.69,57.01,65.23,76.46,146.22,162.87
"0824002C",824,0,"Asian",-1.06,41.22,66,24.11,36.11,43.95,65.74,108.56,152.52
"0824003C",824,0,"Asian",-0.4,41.22,68,32.26,44.93,48.3,66.54,115.21,147.35
"0824005C",824,1,"Hispanic",0.2,41.22,66,30.36,45.17,52.45,72.98,125.73,167.99
"0824006C",824,0,"White",0.09,41.22,63,38.42,57.7,80.28,107.38,142.12,152.73
"0824007C",824,0,"White",-0.17,41.22,65,40.36,57.94,64.86,76.44,118.68,166.97
"0824008C",824,0,"White",-0.34,41.22,71,33.7,41.73,49.54,75.72,139.7,165.72
"0824010C",824,1,"Black",-0.75,41.22,68,23.52,42.86,46.2,52.24,71.4,105.15
"0824011C",824,1,"White",-0.22,41.22,63,32.26,44.33,49.85,67.44,104.74,146.74
"0824012C",824,0,"Black",-1.08,41.22,65,32.43,42.6,47.64,56.07,105.82,116.18
"0824013C",824,1,"White",0.31,41.22,61,38.77,51.58,81.89,106.69,138.72,153.29
"0824015C",824,0,"White",-0.7,41.22,72,36.33,57.31,52.4,69.76,140.67,165.22
"0824016C",824,0,"Asian",-1.18,41.22,73,24.56,36.57,41.49,45.04,60.65,88.36
"0824018C",824,1,"White",-0.93,41.22,64,32.59,40.93,42.61,66.14,111.3,153.92
"0824019C",824,0,"White",0.25,41.22,65,40.81,60.48,65.68,105.93,143.14,161.86
"0824020C",824,1,"Black",-0.53,41.22,70,27.15,45.85,48.08,89.83,106.34,147.76
"0824021C",824,0,"White",-0.57,41.22,63,31.75,38.99,42.59,68.06,104.54,124.97
"0824022C",824,0,"White",-1.07,41.22,64,25.67,35.55,34.07,52.36,86.67,106.01
"0824023C",824,0,"White",-1.31,41.22,72,27.51,39.38,40.36,71.74,89.26,105.36
"0826001C",826,1,"Black",-0.85,55.46,56,32.92,39.47,48.15,72.75,107.87,146.9
"0826002C",826,0,"Black",-1.17,59.97,70,23.52,27.52,37.7,37.66,59.59,67.5
"0826003C",826,1,"Black",-0.15,65.22,65,30.93,45.27,41.95,59.06,88.52,104.92
"0826004C",826,0,"Black",0.2,27.03,72,31.92,39.05,39.91,56.15,105.5,127.19
"0826005C",826,1,"Black",-0.62,47.91,70,36.28,37.59,43.6,66.33,99.01,105.8
"0826008C",826,1,"Black",-0.21,41.22,67,27.66,36.75,42.18,61.43,150.21,173.6
"0826010C",826,1,"Black",-1,41.22,68,32.48,45.27,46.43,56.63,114.18,140.6
"0826011C",826,0,"Black",-1,55.46,62,26.47,39.71,41,69.29,95.71,126.73
"0826012C",826,0,"Black",-1.03,55.46,68,27.07,37.91,46.11,73.76,92.09,150.63
"0826013C",826,1,"Black",-0.69,41.22,61,32,45.11,48.23,80.06,105.72,125.47
"0826014C",826,1,"Black",-0.44,41.22,70,39.77,48.74,47.63,59.1,96.98,128.37
"0826015C",826,1,"Black",-0.62,47.91,68,27,32.89,35.19,44.76,106.95,126.63
"0826016C",826,1,"Black",-0.95,59.97,70,21.98,23.22,27.12,29.13,56.4,66.27
"0826018C",826,1,"Black",-0.54,74.17,66,25.54,33.61,29.39,42.15,74.22,87.6
"0826019C",826,1,"Black",0,44.96,61,22.91,24.81,26.86,34.34,108.13,142.68
"0826020C",826,1,"Black",-1.18,55.46,61,24.68,41.29,44.94,77.9,133.67,159.31
"0826021C",826,1,"Black",0.07,47.16,67,25.48,32.47,33.75,45.73,107.11,124.76
"0826022C",826,0,"Black",-0.76,41.22,69,23.52,41.94,43.03,69.49,125.62,135.07
"0826023C",826,1,"Black",-1.11,67.84,65,28.4,33.79,36.27,57.18,74.83,105.99
"0826024C",826,0,"Black",0.07,4,65,27.01,41.55,48.31,76.72,123.83,174.41
"0832001C",832,0,"Asian",-0.52,52.39,62,24.56,43.59,40.86,49.29,95.19,149.23
"0832002C",832,1,"White",-0.6,52.39,64,31.2,45.82,48.67,65.36,106.09,131.82
"0832003C",832,0,"White",-0.39,52.39,67,25.64,41.62,48.09,89.41,109.13,150.03
"0832004C",832,0,"White",-0.55,52.39,62,26.06,43.56,38.4,51.37,129.73,150.89
"0832005C",832,1,"Black",-0.65,52.39,69,29.37,44.78,46.96,69.33,107.23,126.4
"0832006C",832,1,"White",-0.68,52.39,68,31.35,36.58,45.47,56.15,83.63,102.22
"0832007C",832,1,"White",0.82,52.39,71,32.07,47.6,59.73,86.3,145.56,165.99
"0832010C",832,0,"White",0.08,52.39,64,25.56,45.68,48.86,76.22,147.42,166.15
"0832012C",832,0,"White",-0.29,52.39,62,26.4,32.05,42.32,64.25,96.4,140.61
"0832013C",832,1,"White",0.62,52.39,68,32.99,51.73,65.09,88.14,150.6,147.69
"0832014C",832,0,"White",-0.33,52.39,64,31.85,40.87,47.36,58.26,125.44,147.38
"0832017C",832,0,"White",-1.15,52.39,69,24.81,34.24,32.9,38.1,79.5,112.04
"0832018C",832,1,"Hispanic",-0.08,52.39,60,24.9,37.7,38.24,66.32,114.14,162.45
"0832020C",832,0,"Black",-0.2,52.39,62,25.07,34.58,37,54.47,105.96,125.73
"0832021C",832,1,"White",0.81,52.39,64,40.14,69.25,104.19,142.23,152.92,182.9
"0832022C",832,1,"White",-0.11,52.39,68,36.97,52.44,52.31,69.16,149.9,191.71
"0832023C",832,0,"White",-0.66,52.39,61,25.63,38,40.54,47.89,103.29,126.46
"0832024C",832,1,"Hispanic",-0.64,52.39,70,25.35,42.92,42.6,50.72,73.35,105.15
"0833002C",833,0,"White",-0.24,41.02,69,35.2,102.43,116.35,153.39,187.37,199.69
"0833003C",833,0,"White",-1.03,41.02,70,33.73,66.91,75.55,108.21,149.81,178.04
"0833004C",833,1,"White",0.35,41.02,60,21.9,33.6,36.07,52.09,105.48,148.44
"0833005C",833,0,"White",-0.63,41.02,61,30.54,44.24,47.42,79.01,145.03,175.1
"0833006C",833,1,"White",-1.04,41.02,69,27.61,42.16,58.65,57.36,106.04,127.9
"0833007C",833,1,"White",-0.16,41.02,69,24.11,40.35,45.18,59.71,106.6,152.52
"0833008C",833,1,"White",-0.34,41.02,62,28.11,39.59,42.12,85.71,104.44,138.66
"0833009C",833,1,"White",0.25,41.02,66,32.96,43.74,46.44,63.51,115.95,153.92
"0833010C",833,1,"White",0,41.02,64,29.26,55.47,54.35,96.67,151.46,187.05
"0833012C",833,1,"White",-0.04,41.02,71,29.53,46.29,53.75,79.74,151.08,166.8
"0833013C",833,0,"White",-1.15,41.02,70,25.42,32.86,33.68,43.14,90.76,126.61
"0833014C",833,1,"White",-0.75,41.02,62,25.28,51.26,52.59,73.37,130.05,144.64
"0833016C",833,1,"White",-0.96,41.02,72,32.29,45.18,44.9,64.13,71.88,102.22
"0833018C",833,1,"White",-0.29,41.02,63,33.38,43.48,52.51,79.17,126.5,158.99
"0833019C",833,1,"White",-0.45,41.02,71,25.67,40.04,49.94,65.39,116.03,145.47
"0833020C",833,0,"White",-0.39,41.02,63,34.47,45.57,50.73,68.59,127.39,162.22
"0833021C",833,1,"White",0.36,41.02,69,36.17,48.98,53.66,77.2,143.05,161.09
"0833022C",833,1,"White",0.02,41.02,65,33.04,67.83,57.27,85.71,88.85,127.58
"0833024C",833,0,"White",-0.66,41.02,61,25.23,36.98,38.29,49.62,126.19,146.31
"0834001C",834,0,"Asian",0.14,47.34,64,45.5,52.86,75.98,113.01,147.55,162.71
"0834003C",834,1,"Asian",-1.05,47.34,63,29.59,37.54,38.05,45.14,103.04,131.9
"0834004C",834,1,"White",0.71,47.34,66,32.2,44.18,50.89,90.66,134.2,167.49
"0834006C",834,1,"White",0.48,47.34,66,42.8,50.85,57.95,80.46,147.63,190.07
"0834009C",834,1,"White",-0.53,47.34,60,32.89,42.54,46.15,84.59,146.5,156.42
"0834011C",834,1,"White",-0.42,47.34,68,27.16,39.95,48.07,73.39,125.98,148.35
"0834013C",834,0,"White",-0.45,47.34,69,32.11,39.93,47.01,65.98,99.87,109.32
"0834015C",834,0,"Hispanic",-0.58,47.34,67,35.24,42.31,42.43,76.22,115.02,128.16
"0834016C",834,0,"White",0.46,47.34,60,36.44,45.54,57.03,88.11,153.23,153.32
"0834017C",834,1,"White",-0.41,47.34,64,25.35,44.84,47.16,72.94,130.27,150.02
"0834018C",834,1,"White",-0.97,47.34,70,24.99,32.83,34.26,42.04,67.03,108.61
"0834020C",834,0,"White",-0.28,47.34,62,36.53,48.36,46.07,75.93,126.68,147.93
"0834021C",834,0,"White",-0.52,47.34,71,35.98,50.26,55.23,94.53,128.05,146.47
"0834022C",834,1,"White",-0.63,47.34,62,25.7,37.51,45.83,70.48,118.58,117.48
"0834023C",834,1,"White",-0.36,47.34,78,24.7,23.04,26.61,34.8,56.73,66.27
"0837002C",837,0,"White",0.93,89.02,70,26.92,39.23,44.59,68.57,163.88,191.92
"0837003C",837,0,"Black",-1,89.02,62,25.28,34.93,34.31,57.3,76.37,118.75
"0837004C",837,0,"Black",-0.87,89.02,64,32.54,46.86,50.55,80.81,145.71,163.38
"0837005C",837,1,"White",-0.48,89.02,69,27.07,37.76,44.06,77,125.53,150.4
"0837006C",837,0,"Black",-0.41,89.02,70,27.4,34.25,36.73,63.99,88.52,120.7
"0837008C",837,1,"Black",-0.69,89.02,71,25.78,36.86,35.24,64.26,96.7,119.5
"0837009C",837,0,"Black",-0.68,89.02,69,30.06,40.38,45.94,78.85,118.91,128.16
"0837010C",837,1,"Black",-0.76,89.02,61,29.07,31.98,36.04,65.57,123.84,126.01
"0837013C",837,1,"Black",0.11,89.02,68,27.75,35.11,35.93,65.33,107.79,129.88
"0837014C",837,0,"White",-0.39,89.02,64,33.75,38.47,42.17,53.82,87.18,109.35
"0837015C",837,0,"Black",-0.54,89.02,63,30.91,44.51,38.78,87.43,139.44,151.55
"0837016C",837,0,"Black",-0.53,89.02,65,32.23,39.81,44.88,88.22,132.06,151.98
"0837017C",837,1,"Black",-0.88,89.02,70,26.85,28.23,31.33,36.23,57.97,66.27
"0837018C",837,1,"White",-0.31,89.02,70,27.86,31.83,34.91,48.98,78.9,106.09
"0837019C",837,0,"White",-0.73,89.02,74,35.58,37.14,42.78,65.4,110.82,147.79
"0837021C",837,1,"Black",-0.48,89.02,64,31.48,41.48,53.96,71.32,134,163.38
"0837023C",837,1,"White",-0.77,89.02,65,29.49,42.22,43.73,50.77,85.89,103.35
"0837025C",837,0,"White",-0.48,89.02,69,29.2,46.4,37.05,71.73,102.54,145.06
"0838001C",838,0,"Black",-1.18,76.92,61,37.8,39.72,49.37,64.86,102.16,127.25
"0838002C",838,0,"Black",-0.24,87.7,71,37.47,47.28,65.12,89.49,126.01,163.07
"0838003C",838,0,"Black",-0.11,68.69,70,32.06,49.27,63.55,89.47,126.01,146.44
"0838004C",838,0,"White",0.35,41.22,65,37.52,42.92,66.45,88.75,147.66,163.39
"0838005C",838,0,"Black",-0.27,68.69,69,41.46,48.03,51.64,82.72,159.61,163.31
"0838006C",838,1,"White",-0.05,89.02,63,36.85,38.22,40.52,45.38,106.19,115.36
"0838007C",838,1,"White",0.05,41.02,71,35.57,42.13,50.31,62.28,126.78,167.73
"0838008C",838,0,"White",0.55,41.02,71,37.76,45.22,47.45,74.84,123.26,141.98
"0838009C",838,1,"White",-0.53,89.02,66,49.46,48.07,50.17,71.83,103.96,109.19
"0838012C",838,1,"White",-0.41,89.02,63,42.97,54.6,58.27,65.11,121.83,156.79
"0838013C",838,1,"Black",-1.15,87.7,79,31.9,36.27,36.94,49.97,87.83,150.7
"0838014C",838,1,"White",0.14,88.48,64,25.76,34.55,36.53,40,108.87,124.76
"0838015C",838,1,"White",-0.08,89.02,69,43.46,47.46,54.43,78.16,154.89,166.44
"0838016C",838,0,"Black",-0.44,76.92,60,37.59,50.46,49.51,75.55,145.73,148.32
"0838017C",838,1,"White",0.14,47.34,60,43.05,49.4,69.27,92.62,148.07,182.53
"0838018C",838,0,"White",0.14,36.36,65,40.01,51.04,54.61,66.37,135.23,147.2
"0838019C",838,0,"White",0.36,36.36,63,45.77,53.36,67.77,110.54,164.63,168.07
"0838020C",838,0,"White",1.39,23.81,63,40.83,46.94,58.26,103.61,152.79,179.46
"0838022C",838,1,"White",-0.08,89.02,67,36.97,39.02,45.55,64.58,117.74,147.79
"0838023C",838,1,"White",0.78,41.02,67,31.41,39.76,37.49,45.83,125.61,147.2
"0838024C",838,0,"Black",-0.1,22.46,69,30.41,46.34,43.2,75.35,105.96,146.38
"0838025C",838,0,"Black",-0.1,68.69,69,33.24,37.71,57.01,84.84,109.72,119.42
"0841001C",841,1,"Asian",-1.09,68.69,63,33.29,31.49,36.22,48,102.13,127.16
"0841002C",841,0,"Black",-0.06,68.69,68,43.16,52.17,54.8,69.3,127.41,154.2
"0841003C",841,0,"Black",-1.01,68.69,60,39.82,59.25,62.45,89.43,158.42,166.25
"0841004C",841,1,"Black",-0.36,68.69,67,32.65,39.5,40.4,48.67,107.47,131.53
"0841005C",841,0,"Black",-1.29,68.69,58,32.43,44.5,45.65,71.84,140.47,145.51
"0841006C",841,1,"Black",-0.03,68.69,59,29.99,32.98,37.59,51.92,102.25,126.58
"0841007C",841,0,"Black",-0.63,68.69,58,26.59,33.57,36.25,45.7,91.92,115.2
"0841008C",841,0,"Black",0.44,68.69,62,31.6,50.01,49.2,62.86,117.07,139.12
"0841009C",841,1,"Black",-0.26,68.69,66,39.38,37.28,44.16,76.27,106.04,134.49
"0841010C",841,1,"Black",-0.86,68.69,66,28.43,31.78,33.33,43.44,59.59,105.23
"0841011C",841,0,"Black",-0.64,68.69,66,37.09,58.42,85.42,106.12,147.3,169.63
"0841012C",841,0,"Black",-0.06,68.69,66,26.13,35.65,35.42,54.44,114.78,162.24
"0841016C",841,1,"Black",0.6,68.69,60,33.09,38.78,42.13,55.88,100.76,127.16
"0841018C",841,0,"Black",-0.93,68.69,59,29.4,41.4,49.59,65.82,99.41,129.97
"0841019C",841,0,"Black",-0.9,68.69,62,24.3,26.24,26.52,31.35,51.68,69.5
"0841022C",841,0,"Black",0,68.69,64,42.6,50.66,56.79,75.18,152.99,183.15
"0841023C",841,1,"Black",-0.75,68.69,61,38.9,47.48,53.1,61.65,128.88,167.66
"0841024C",841,1,"Black",-0.52,68.69,77,21.59,24.93,25.01,35.02,58.33,72.02
"0845001C",845,0,"Asian",0.75,87.7,61,38.41,41.13,51.27,80.55,126.6,166.67
"0845003C",845,1,"Black",-0.03,87.7,63,25.01,34.6,36.01,62.91,92.97,120.15
"0845005C",845,1,"Black",-0.59,87.7,60,27.44,33.53,35.15,49.03,64.31,101.84
"0845006C",845,1,"Black",-0.96,87.7,61,28.87,33.31,37.79,41.06,89.12,145.65
"0845007C",845,0,"Black",-0.68,87.7,62,25.33,34.44,37.57,41.79,68.59,105.18
"0845008C",845,1,"Black",-0.93,87.7,60,25.07,31.41,35.08,43.57,76.2,67.14
"0845009C",845,0,"White",-0.83,87.7,62,29.19,37.24,39.06,67.47,83.97,123.79
"0845010C",845,1,"Black",-0.38,87.7,64,32.94,60.48,75.84,96.87,115.87,140.92
"0845012C",845,0,"Black",-0.82,87.7,62,23.4,28.83,37.2,43.76,76.56,98.46
"0845013C",845,1,"Black",-1.22,87.7,61,34.96,42.09,55.14,64.63,88.7,125.57
"0845015C",845,1,"Black",-0.81,87.7,66,25.88,22.73,25.85,38.34,52.77,78.52
